white,black
6.334590000000000000e+05,1.360285000000000000e+06
6.244530000000000000e+05,1.409023000000000000e+06
7.368010000000000000e+05,1.591875000000000000e+06
7.368010000000000000e+05,1.616355000000000000e+06
6.247170000000000000e+05,1.346499000000000000e+06
6.261790000000000000e+05,1.350657000000000000e+06
6.319910000000000000e+05,1.390093000000000000e+06
6.270370000000000000e+05,1.383687000000000000e+06
7.405040000000000000e+05,1.575980000000000000e+06
7.448690000000000000e+05,1.565531000000000000e+06
6.269310000000000000e+05,1.327473000000000000e+06
6.323050000000000000e+05,1.367091000000000000e+06
5.197600000000000000e+05,1.088064000000000000e+06
5.238130000000000000e+05,1.104363000000000000e+06
7.784610000000000000e+05,1.667635000000000000e+06
7.798750000000000000e+05,1.672481000000000000e+06
5.216540000000000000e+05,1.284682000000000000e+06
5.236370000000000000e+05,1.255919000000000000e+06
6.320500000000000000e+05,1.390034000000000000e+06
6.303130000000000000e+05,1.357787000000000000e+06
5.330720000000000000e+05,1.120724000000000000e+06
5.310280000000000000e+05,1.133072000000000000e+06
5.124610000000000000e+05,1.095363000000000000e+06
5.086280000000000000e+05,1.094128000000000000e+06
5.291720000000000000e+05,1.114352000000000000e+06
5.306380000000000000e+05,1.107762000000000000e+06
5.361400000000000000e+05,1.133124000000000000e+06
5.281560000000000000e+05,1.115368000000000000e+06
5.293130000000000000e+05,1.139951000000000000e+06
5.286660000000000000e+05,1.130278000000000000e+06
6.643590000000000000e+05,1.490665000000000000e+06
6.629890000000000000e+05,1.492035000000000000e+06
6.569430000000000000e+05,1.462993000000000000e+06
6.603030000000000000e+05,1.465461000000000000e+06
4.374480000000000000e+05,9.127960000000000000e+05
4.360260000000000000e+05,9.142180000000000000e+05
9.472590000000000000e+05,2.108245000000000000e+06
9.423290000000000000e+05,2.085271000000000000e+06
3.212950000000000000e+05,5.585490000000000000e+05
3.088790000000000000e+05,5.192210000000000000e+05
7.744030000000000000e+05,1.684221000000000000e+06
7.639180000000000000e+05,1.675926000000000000e+06
7.670130000000000000e+05,1.641691000000000000e+06
7.640150000000000000e+05,1.657121000000000000e+06
4.179410000000000000e+05,8.862230000000000000e+05
4.205590000000000000e+05,8.927570000000000000e+05
7.660360000000000000e+05,1.642668000000000000e+06
7.595100000000000000e+05,1.630606000000000000e+06
5.119260000000000000e+05,1.055578000000000000e+06
5.120120000000000000e+05,1.050488000000000000e+06
9.425020000000000000e+05,2.099034000000000000e+06
9.576660000000000000e+05,2.118850000000000000e+06
5.114180000000000000e+05,1.086278000000000000e+06
5.139690000000000000e+05,1.088787000000000000e+06
5.072560000000000000e+05,1.085388000000000000e+06
5.164230000000000000e+05,1.096477000000000000e+06
7.549430000000000000e+05,1.653761000000000000e+06
7.556970000000000000e+05,1.653007000000000000e+06
6.337180000000000000e+05,1.354382000000000000e+06
6.176460000000000000e+05,1.297810000000000000e+06
6.302910000000000000e+05,1.374765000000000000e+06
6.456920000000000000e+05,1.422152000000000000e+06
1.132910000000000000e+06,2.341586000000000000e+06
1.120735000000000000e+06,2.286981000000000000e+06
9.501590000000000000e+05,2.091377000000000000e+06
9.429230000000000000e+05,2.084677000000000000e+06
7.583760000000000000e+05,1.644124000000000000e+06
7.486890000000000000e+05,1.610607000000000000e+06
5.071670000000000000e+05,1.080433000000000000e+06
5.068400000000000000e+05,1.065676000000000000e+06
5.302930000000000000e+05,1.144143000000000000e+06
5.408390000000000000e+05,1.201561000000000000e+06
9.442500000000000000e+05,2.069446000000000000e+06
9.444820000000000000e+05,2.090082000000000000e+06
4.307960000000000000e+05,8.779400000000000000e+05
4.328810000000000000e+05,8.850230000000000000e+05
5.233210000000000000e+05,1.109963000000000000e+06
5.281430000000000000e+05,1.100033000000000000e+06
6.565480000000000000e+05,1.445952000000000000e+06
6.531720000000000000e+05,1.443532000000000000e+06
6.470990000000000000e+05,1.438037000000000000e+06
6.490050000000000000e+05,1.441911000000000000e+06
6.622430000000000000e+05,1.463521000000000000e+06
6.565090000000000000e+05,1.451795000000000000e+06
1.028105000000000000e+06,2.543995000000000000e+06
1.028876000000000000e+06,2.565940000000000000e+06
7.758360000000000000e+05,2.773620000000000000e+06
9.197960000000000000e+05,1.997468000000000000e+06
9.304890000000000000e+05,2.055495000000000000e+06
9.393390000000000000e+05,2.074357000000000000e+06
4.154490000000000000e+05,8.389510000000000000e+05
4.148240000000000000e+05,8.440600000000000000e+05
4.136150000000000000e+05,8.497610000000000000e+05
4.106100000000000000e+05,8.170540000000000000e+05
4.325080000000000000e+05,9.130920000000000000e+05
4.309920000000000000e+05,8.915080000000000000e+05
5.161750000000000000e+05,1.071425000000000000e+06
5.131770000000000000e+05,1.089579000000000000e+06
4.224200000000000000e+05,8.590040000000000000e+05
4.148100000000000000e+05,8.530660000000000000e+05
5.322630000000000000e+05,1.121533000000000000e+06
5.352870000000000000e+05,1.165129000000000000e+06
1.186406000000000000e+06,2.484650000000000000e+06
1.191770000000000000e+06,2.525414000000000000e+06
